,path,emotion
3256,data/training\Actor_09\09_02_01_02_dogs-sitting_angry.wav,angry
3257,data/training\Actor_09\09_02_01_02_kids-talking_angry.wav,angry
3258,data/training\Actor_09\09_02_02_01_dogs-sitting_angry.wav,angry
3259,data/training\Actor_09\09_02_02_01_kids-talking_angry.wav,angry
3260,data/training\Actor_09\09_02_02_02_dogs-sitting_angry.wav,angry
3261,data/training\Actor_09\09_02_02_02_kids-talking_angry.wav,angry
3262,data/training\Actor_10\10_01_01_01_dogs-sitting_angry.wav,angry
3263,data/training\Actor_10\10_01_01_01_kids-talking_angry.wav,angry
3264,data/training\Actor_10\10_01_01_02_dogs-sitting_angry.wav,angry
3265,data/training\Actor_10\10_01_01_02_kids-talking_angry.wav,angry
3266,data/training\Actor_10\10_01_02_01_dogs-sitting_angry.wav,angry
3267,data/training\Actor_10\10_01_02_01_kids-talking_angry.wav,angry
3268,data/training\Actor_10\10_01_02_02_dogs-sitting_angry.wav,angry
3269,data/training\Actor_10\10_01_02_02_kids-talking_angry.wav,angry
3270,data/training\Actor_10\10_02_01_01_dogs-sitting_angry.wav,angry
3271,data/training\Actor_10\10_02_01_01_kids-talking_angry.wav,angry
3272,data/training\Actor_10\10_02_01_02_dogs-sitting_angry.wav,angry
3273,data/training\Actor_10\10_02_01_02_kids-talking_angry.wav,angry
3274,data/training\Actor_10\10_02_02_01_dogs-sitting_angry.wav,angry
3275,data/training\Actor_10\10_02_02_01_kids-talking_angry.wav,angry
3276,data/training\Actor_10\10_02_02_02_dogs-sitting_angry.wav,angry
3277,data/training\Actor_10\10_02_02_02_kids-talking_angry.wav,angry
3278,data/training\Actor_11\03-02-05-01-01-01-11_angry.wav,angry
3279,data/training\Actor_11\03-02-05-01-01-02-11_angry.wav,angry
3280,data/training\Actor_11\03-02-05-01-02-01-11_angry.wav,angry
3281,data/training\Actor_11\03-02-05-01-02-02-11_angry.wav,angry
3282,data/training\Actor_11\03-02-05-02-01-01-11_angry.wav,angry
3283,data/training\Actor_11\03-02-05-02-01-02-11_angry.wav,angry
3284,data/training\Actor_11\03-02-05-02-02-01-11_angry.wav,angry
3285,data/training\Actor_11\03-02-05-02-02-02-11_angry.wav,angry
3286,data/training\Actor_11\11_01_01_01_dogs-sitting_angry.wav,angry
3287,data/training\Actor_11\11_01_01_01_kids-talking_angry.wav,angry
3288,data/training\Actor_11\11_01_01_02_dogs-sitting_angry.wav,angry
3289,data/training\Actor_11\11_01_01_02_kids-talking_angry.wav,angry
3290,data/training\Actor_11\11_01_02_01_dogs-sitting_angry.wav,angry
3291,data/training\Actor_11\11_01_02_01_kids-talking_angry.wav,angry
3292,data/training\Actor_11\11_01_02_02_dogs-sitting_angry.wav,angry
3293,data/training\Actor_11\11_01_02_02_kids-talking_angry.wav,angry
3294,data/training\Actor_11\11_02_01_01_dogs-sitting_angry.wav,angry
3295,data/training\Actor_11\11_02_01_01_kids-talking_angry.wav,angry
3296,data/training\Actor_11\11_02_01_02_dogs-sitting_angry.wav,angry
3297,data/training\Actor_11\11_02_01_02_kids-talking_angry.wav,angry
3298,data/training\Actor_11\11_02_02_01_dogs-sitting_angry.wav,angry
3299,data/training\Actor_11\11_02_02_01_kids-talking_angry.wav,angry
3300,data/training\Actor_11\11_02_02_02_dogs-sitting_angry.wav,angry
3301,data/training\Actor_11\11_02_02_02_kids-talking_angry.wav,angry
3302,data/training\Actor_12\03-02-05-01-01-01-12_angry.wav,angry
3303,data/training\Actor_12\03-02-05-01-01-02-12_angry.wav,angry
3304,data/training\Actor_12\03-02-05-01-02-01-12_angry.wav,angry
3305,data/training\Actor_12\03-02-05-01-02-02-12_angry.wav,angry
3306,data/training\Actor_12\03-02-05-02-01-01-12_angry.wav,angry
3307,data/training\Actor_12\03-02-05-02-01-02-12_angry.wav,angry
3308,data/training\Actor_12\03-02-05-02-02-01-12_angry.wav,angry
3309,data/training\Actor_12\03-02-05-02-02-02-12_angry.wav,angry
3310,data/training\Actor_12\12_01_01_01_dogs-sitting_angry.wav,angry
3311,data/training\Actor_12\12_01_01_01_kids-talking_angry.wav,angry
3312,data/training\Actor_12\12_01_01_02_dogs-sitting_angry.wav,angry
3313,data/training\Actor_12\12_01_01_02_kids-talking_angry.wav,angry
3314,data/training\Actor_12\12_01_02_01_dogs-sitting_angry.wav,angry
3315,data/training\Actor_12\12_01_02_01_kids-talking_angry.wav,angry
3316,data/training\Actor_12\12_01_02_02_dogs-sitting_angry.wav,angry
3317,data/training\Actor_12\12_01_02_02_kids-talking_angry.wav,angry
3318,data/training\Actor_12\12_02_01_01_dogs-sitting_angry.wav,angry
3319,data/training\Actor_12\12_02_01_01_kids-talking_angry.wav,angry
3320,data/training\Actor_12\12_02_01_02_dogs-sitting_angry.wav,angry
3321,data/training\Actor_12\12_02_01_02_kids-talking_angry.wav,angry
3322,data/training\Actor_12\12_02_02_01_dogs-sitting_angry.wav,angry
3323,data/training\Actor_12\12_02_02_01_kids-talking_angry.wav,angry
3324,data/training\Actor_12\12_02_02_02_dogs-sitting_angry.wav,angry
3325,data/training\Actor_12\12_02_02_02_kids-talking_angry.wav,angry
3326,data/training\Actor_13\03-02-05-01-01-01-13_angry.wav,angry
3327,data/training\Actor_13\03-02-05-01-01-02-13_angry.wav,angry
3328,data/training\Actor_13\03-02-05-01-02-01-13_angry.wav,angry
3329,data/training\Actor_13\03-02-05-01-02-02-13_angry.wav,angry
3330,data/training\Actor_13\03-02-05-02-01-01-13_angry.wav,angry
3331,data/training\Actor_13\03-02-05-02-01-02-13_angry.wav,angry
3332,data/training\Actor_13\03-02-05-02-02-01-13_angry.wav,angry
3333,data/training\Actor_13\03-02-05-02-02-02-13_angry.wav,angry
3334,data/training\Actor_13\13_01_01_01_dogs-sitting_angry.wav,angry
3335,data/training\Actor_13\13_01_01_01_kids-talking_angry.wav,angry
3336,data/training\Actor_13\13_01_01_02_dogs-sitting_angry.wav,angry
3337,data/training\Actor_13\13_01_01_02_kids-talking_angry.wav,angry
3338,data/training\Actor_13\13_01_02_01_dogs-sitting_angry.wav,angry
3339,data/training\Actor_13\13_01_02_01_kids-talking_angry.wav,angry
3340,data/training\Actor_13\13_01_02_02_dogs-sitting_angry.wav,angry
3341,data/training\Actor_13\13_01_02_02_kids-talking_angry.wav,angry
3342,data/training\Actor_13\13_02_01_01_dogs-sitting_angry.wav,angry
3343,data/training\Actor_13\13_02_01_01_kids-talking_angry.wav,angry
3344,data/training\Actor_13\13_02_01_02_dogs-sitting_angry.wav,angry
3345,data/training\Actor_13\13_02_01_02_kids-talking_angry.wav,angry
3346,data/training\Actor_13\13_02_02_01_dogs-sitting_angry.wav,angry
3347,data/training\Actor_13\13_02_02_01_kids-talking_angry.wav,angry
3348,data/training\Actor_13\13_02_02_02_dogs-sitting_angry.wav,angry
3349,data/training\Actor_13\13_02_02_02_kids-talking_angry.wav,angry
3350,data/training\Actor_14\03-02-05-01-01-01-14_angry.wav,angry
3351,data/training\Actor_14\03-02-05-01-01-02-14_angry.wav,angry
3352,data/training\Actor_14\03-02-05-01-02-01-14_angry.wav,angry
3353,data/training\Actor_14\03-02-05-01-02-02-14_angry.wav,angry
3354,data/training\Actor_14\03-02-05-02-01-01-14_angry.wav,angry
3355,data/training\Actor_14\03-02-05-02-01-02-14_angry.wav,angry
3356,data/training\Actor_14\03-02-05-02-02-01-14_angry.wav,angry
3357,data/training\Actor_14\03-02-05-02-02-02-14_angry.wav,angry
3358,data/training\Actor_14\14_02_01_01_dogs-sitting_angry.wav,angry
3359,data/training\Actor_14\14_02_01_01_kids-talking_angry.wav,angry
3360,data/training\Actor_14\14_02_01_02_dogs-sitting_angry.wav,angry
3361,data/training\Actor_14\14_02_01_02_kids-talking_angry.wav,angry
3362,data/training\Actor_14\14_02_02_01_dogs-sitting_angry.wav,angry
3363,data/training\Actor_14\14_02_02_01_kids-talking_angry.wav,angry
3364,data/training\Actor_14\14_02_02_02_dogs-sitting_angry.wav,angry
3365,data/training\Actor_14\14_02_02_02_kids-talking_angry.wav,angry
3366,data/training\Actor_15\03-02-05-01-01-01-15_angry.wav,angry
3367,data/training\Actor_15\03-02-05-01-01-02-15_angry.wav,angry
3368,data/training\Actor_15\03-02-05-01-02-01-15_angry.wav,angry
3369,data/training\Actor_15\03-02-05-01-02-02-15_angry.wav,angry
3370,data/training\Actor_15\03-02-05-02-01-01-15_angry.wav,angry
3371,data/training\Actor_15\03-02-05-02-01-02-15_angry.wav,angry
3372,data/training\Actor_15\03-02-05-02-02-01-15_angry.wav,angry
3373,data/training\Actor_15\03-02-05-02-02-02-15_angry.wav,angry
3374,data/training\Actor_15\15_02_01_01_dogs-sitting_angry.wav,angry
3375,data/training\Actor_15\15_02_01_01_kids-talking_angry.wav,angry
3376,data/training\Actor_15\15_02_01_02_dogs-sitting_angry.wav,angry
3377,data/training\Actor_15\15_02_01_02_kids-talking_angry.wav,angry
3378,data/training\Actor_15\15_02_02_01_dogs-sitting_angry.wav,angry
3379,data/training\Actor_15\15_02_02_01_kids-talking_angry.wav,angry
3380,data/training\Actor_15\15_02_02_02_dogs-sitting_angry.wav,angry
3381,data/training\Actor_15\15_02_02_02_kids-talking_angry.wav,angry
3382,data/training\Actor_16\03-02-05-01-01-01-16_angry.wav,angry
3383,data/training\Actor_16\03-02-05-01-01-02-16_angry.wav,angry
3384,data/training\Actor_16\03-02-05-01-02-01-16_angry.wav,angry
3385,data/training\Actor_16\03-02-05-01-02-02-16_angry.wav,angry
3386,data/training\Actor_16\03-02-05-02-01-01-16_angry.wav,angry
3387,data/training\Actor_16\03-02-05-02-01-02-16_angry.wav,angry
3388,data/training\Actor_16\03-02-05-02-02-01-16_angry.wav,angry
3389,data/training\Actor_16\03-02-05-02-02-02-16_angry.wav,angry
3390,data/training\Actor_16\16_02_01_01_dogs-sitting_angry.wav,angry
3391,data/training\Actor_16\16_02_01_01_kids-talking_angry.wav,angry
3392,data/training\Actor_16\16_02_01_02_dogs-sitting_angry.wav,angry
3393,data/training\Actor_16\16_02_01_02_kids-talking_angry.wav,angry
3394,data/training\Actor_16\16_02_02_01_dogs-sitting_angry.wav,angry
3395,data/training\Actor_16\16_02_02_01_kids-talking_angry.wav,angry
3396,data/training\Actor_16\16_02_02_02_dogs-sitting_angry.wav,angry
3397,data/training\Actor_16\16_02_02_02_kids-talking_angry.wav,angry
3398,data/training\Actor_17\03-02-05-01-01-01-17_angry.wav,angry
3399,data/training\Actor_17\03-02-05-01-01-02-17_angry.wav,angry
3400,data/training\Actor_17\03-02-05-01-02-01-17_angry.wav,angry
3401,data/training\Actor_17\03-02-05-01-02-02-17_angry.wav,angry
3402,data/training\Actor_17\03-02-05-02-01-01-17_angry.wav,angry
3403,data/training\Actor_17\03-02-05-02-01-02-17_angry.wav,angry
3404,data/training\Actor_17\03-02-05-02-02-01-17_angry.wav,angry
3405,data/training\Actor_17\03-02-05-02-02-02-17_angry.wav,angry
3406,data/training\Actor_17\17_02_01_01_dogs-sitting_angry.wav,angry
3407,data/training\Actor_17\17_02_01_01_kids-talking_angry.wav,angry
3408,data/training\Actor_17\17_02_01_02_dogs-sitting_angry.wav,angry
3409,data/training\Actor_17\17_02_01_02_kids-talking_angry.wav,angry
3410,data/training\Actor_17\17_02_02_01_dogs-sitting_angry.wav,angry
3411,data/training\Actor_17\17_02_02_01_kids-talking_angry.wav,angry
3412,data/training\Actor_17\17_02_02_02_dogs-sitting_angry.wav,angry
3413,data/training\Actor_17\17_02_02_02_kids-talking_angry.wav,angry
3414,data/training\Actor_18\18_01_01_01_dogs-sitting_angry.wav,angry
3415,data/training\Actor_18\18_01_01_01_kids-talking_angry.wav,angry
3416,data/training\Actor_18\18_01_01_02_dogs-sitting_angry.wav,angry
3417,data/training\Actor_18\18_01_01_02_kids-talking_angry.wav,angry
3418,data/training\Actor_18\18_01_02_01_dogs-sitting_angry.wav,angry
3419,data/training\Actor_18\18_01_02_01_kids-talking_angry.wav,angry
3420,data/training\Actor_18\18_01_02_02_dogs-sitting_angry.wav,angry
3421,data/training\Actor_18\18_01_02_02_kids-talking_angry.wav,angry
3422,data/training\Actor_19\03-02-05-01-01-01-19_angry.wav,angry
3423,data/training\Actor_19\03-02-05-01-01-02-19_angry.wav,angry
3424,data/training\Actor_19\03-02-05-01-02-01-19_angry.wav,angry
3425,data/training\Actor_19\03-02-05-01-02-02-19_angry.wav,angry
3426,data/training\Actor_19\03-02-05-02-01-01-19_angry.wav,angry
3427,data/training\Actor_19\03-02-05-02-01-02-19_angry.wav,angry
3428,data/training\Actor_19\03-02-05-02-02-01-19_angry.wav,angry
3429,data/training\Actor_19\03-02-05-02-02-02-19_angry.wav,angry
3430,data/training\Actor_19\19_01_01_01_dogs-sitting_angry.wav,angry
3431,data/training\Actor_19\19_01_01_01_kids-talking_angry.wav,angry
3432,data/training\Actor_19\19_01_01_02_dogs-sitting_angry.wav,angry
3433,data/training\Actor_19\19_01_01_02_kids-talking_angry.wav,angry
3434,data/training\Actor_19\19_01_02_01_dogs-sitting_angry.wav,angry
3435,data/training\Actor_19\19_01_02_01_kids-talking_angry.wav,angry
3436,data/training\Actor_19\19_01_02_02_dogs-sitting_angry.wav,angry
3437,data/training\Actor_19\19_01_02_02_kids-talking_angry.wav,angry
3438,data/training\Actor_19\19_02_01_01_dogs-sitting_angry.wav,angry
3439,data/training\Actor_19\19_02_01_01_kids-talking_angry.wav,angry
3440,data/training\Actor_19\19_02_01_02_dogs-sitting_angry.wav,angry
3441,data/training\Actor_19\19_02_01_02_kids-talking_angry.wav,angry
3442,data/training\Actor_19\19_02_02_01_dogs-sitting_angry.wav,angry
3443,data/training\Actor_19\19_02_02_01_kids-talking_angry.wav,angry
3444,data/training\Actor_19\19_02_02_02_dogs-sitting_angry.wav,angry
3445,data/training\Actor_19\19_02_02_02_kids-talking_angry.wav,angry
3446,data/training\Actor_20\03-02-05-01-01-01-20_angry.wav,angry
3447,data/training\Actor_20\03-02-05-01-01-02-20_angry.wav,angry
3448,data/training\Actor_20\03-02-05-01-02-01-20_angry.wav,angry
3449,data/training\Actor_20\03-02-05-01-02-02-20_angry.wav,angry
3450,data/training\Actor_20\03-02-05-02-01-01-20_angry.wav,angry
3451,data/training\Actor_20\03-02-05-02-01-02-20_angry.wav,angry
3452,data/training\Actor_20\03-02-05-02-02-01-20_angry.wav,angry
3453,data/training\Actor_20\03-02-05-02-02-02-20_angry.wav,angry
3454,data/training\Actor_20\20_01_01_01_dogs-sitting_angry.wav,angry
3455,data/training\Actor_20\20_01_01_01_kids-talking_angry.wav,angry
3456,data/training\Actor_20\20_01_01_02_dogs-sitting_angry.wav,angry
3457,data/training\Actor_20\20_01_01_02_kids-talking_angry.wav,angry
3458,data/training\Actor_20\20_01_02_01_dogs-sitting_angry.wav,angry
3459,data/training\Actor_20\20_01_02_01_kids-talking_angry.wav,angry
3460,data/training\Actor_20\20_01_02_02_dogs-sitting_angry.wav,angry
3461,data/training\Actor_20\20_01_02_02_kids-talking_angry.wav,angry
3462,data/training\Actor_21\03-02-05-01-01-01-21_angry.wav,angry
3463,data/training\Actor_21\03-02-05-01-01-02-21_angry.wav,angry
3464,data/training\Actor_21\03-02-05-01-02-01-21_angry.wav,angry
3465,data/training\Actor_21\03-02-05-01-02-02-21_angry.wav,angry
3466,data/training\Actor_21\03-02-05-02-01-01-21_angry.wav,angry
3467,data/training\Actor_21\03-02-05-02-01-02-21_angry.wav,angry
3468,data/training\Actor_21\03-02-05-02-02-01-21_angry.wav,angry
3469,data/training\Actor_21\03-02-05-02-02-02-21_angry.wav,angry
3470,data/training\Actor_21\21_01_01_01_dogs-sitting_angry.wav,angry
3471,data/training\Actor_21\21_01_01_01_kids-talking_angry.wav,angry
3472,data/training\Actor_21\21_01_01_02_dogs-sitting_angry.wav,angry
3473,data/training\Actor_21\21_01_01_02_kids-talking_angry.wav,angry
3474,data/training\Actor_21\21_01_02_01_dogs-sitting_angry.wav,angry
3475,data/training\Actor_21\21_01_02_01_kids-talking_angry.wav,angry
3476,data/training\Actor_21\21_01_02_02_dogs-sitting_angry.wav,angry
3477,data/training\Actor_21\21_01_02_02_kids-talking_angry.wav,angry
3478,data/training\Actor_22\03-02-05-01-01-01-22_angry.wav,angry
3479,data/training\Actor_22\03-02-05-01-01-02-22_angry.wav,angry
3480,data/training\Actor_22\03-02-05-01-02-01-22_angry.wav,angry
3481,data/training\Actor_22\03-02-05-01-02-02-22_angry.wav,angry
3482,data/training\Actor_22\03-02-05-02-01-01-22_angry.wav,angry
3483,data/training\Actor_22\03-02-05-02-01-02-22_angry.wav,angry
3484,data/training\Actor_22\03-02-05-02-02-01-22_angry.wav,angry
3485,data/training\Actor_22\03-02-05-02-02-02-22_angry.wav,angry
3486,data/training\Actor_22\22_01_01_01_dogs-sitting_angry.wav,angry
3487,data/training\Actor_22\22_01_01_01_kids-talking_angry.wav,angry
3488,data/training\Actor_22\22_01_01_02_dogs-sitting_angry.wav,angry
3489,data/training\Actor_22\22_01_01_02_kids-talking_angry.wav,angry
3490,data/training\Actor_22\22_01_02_01_dogs-sitting_angry.wav,angry
3491,data/training\Actor_22\22_01_02_01_kids-talking_angry.wav,angry
3492,data/training\Actor_22\22_01_02_02_dogs-sitting_angry.wav,angry
3493,data/training\Actor_22\22_01_02_02_kids-talking_angry.wav,angry
3494,data/training\Actor_23\03-02-05-01-01-01-23_angry.wav,angry
3495,data/training\Actor_23\03-02-05-01-01-02-23_angry.wav,angry
3496,data/training\Actor_23\03-02-05-01-02-01-23_angry.wav,angry
3497,data/training\Actor_23\03-02-05-01-02-02-23_angry.wav,angry
3498,data/training\Actor_23\03-02-05-02-01-01-23_angry.wav,angry
3499,data/training\Actor_23\03-02-05-02-01-02-23_angry.wav,angry
3500,data/training\Actor_23\03-02-05-02-02-01-23_angry.wav,angry
3501,data/training\Actor_23\03-02-05-02-02-02-23_angry.wav,angry
3502,data/training\Actor_23\23_01_01_01_dogs-sitting_angry.wav,angry
3503,data/training\Actor_23\23_01_01_01_kids-talking_angry.wav,angry
3504,data/training\Actor_23\23_01_01_02_dogs-sitting_angry.wav,angry
3505,data/training\Actor_23\23_01_01_02_kids-talking_angry.wav,angry
3506,data/training\Actor_23\23_01_02_01_dogs-sitting_angry.wav,angry
3507,data/training\Actor_23\23_01_02_01_kids-talking_angry.wav,angry
3508,data/training\Actor_23\23_01_02_02_dogs-sitting_angry.wav,angry
3509,data/training\Actor_23\23_01_02_02_kids-talking_angry.wav,angry
3510,data/training\Actor_24\03-02-05-01-01-01-24_angry.wav,angry
3511,data/training\Actor_24\03-02-05-01-01-02-24_angry.wav,angry
3512,data/training\Actor_24\03-02-05-01-02-01-24_angry.wav,angry
3513,data/training\Actor_24\03-02-05-01-02-02-24_angry.wav,angry
3514,data/training\Actor_24\03-02-05-02-01-01-24_angry.wav,angry
3515,data/training\Actor_24\03-02-05-02-01-02-24_angry.wav,angry
3516,data/training\Actor_24\03-02-05-02-02-01-24_angry.wav,angry
3517,data/training\Actor_24\03-02-05-02-02-02-24_angry.wav,angry
3518,data/training\Actor_24\24_01_01_01_dogs-sitting_angry.wav,angry
3519,data/training\Actor_24\24_01_01_01_kids-talking_angry.wav,angry
3520,data/training\Actor_24\24_01_01_02_dogs-sitting_angry.wav,angry
3521,data/training\Actor_24\24_01_01_02_kids-talking_angry.wav,angry
3522,data/training\Actor_24\24_01_02_01_dogs-sitting_angry.wav,angry
3523,data/training\Actor_24\24_01_02_01_kids-talking_angry.wav,angry
3524,data/training\Actor_24\24_01_02_02_dogs-sitting_angry.wav,angry
3525,data/training\Actor_24\24_01_02_02_kids-talking_angry.wav,angry
3526,data/training\Actor_24\24_02_01_01_dogs-sitting_angry.wav,angry
3527,data/training\Actor_24\24_02_01_01_kids-talking_angry.wav,angry
3528,data/training\Actor_24\24_02_01_02_dogs-sitting_angry.wav,angry
3529,data/training\Actor_24\24_02_01_02_kids-talking_angry.wav,angry
3530,data/training\Actor_24\24_02_02_01_dogs-sitting_angry.wav,angry
3531,data/training\Actor_24\24_02_02_01_kids-talking_angry.wav,angry
3532,data/training\Actor_24\24_02_02_02_dogs-sitting_angry.wav,angry
3533,data/training\Actor_24\24_02_02_02_kids-talking_angry.wav,angry
3534,data/training\Actor_25\25_01_01_01_fat_angry.wav,angry
3535,data/training\Actor_25\25_01_01_01_fit_angry.wav,angry
3536,data/training\Actor_25\25_01_01_01_five_angry.wav,angry
3537,data/training\Actor_25\25_01_01_01_food_angry.wav,angry
3538,data/training\Actor_25\25_01_01_01_gap_angry.wav,angry
